-2.941592653589793,-5.033495969700383
-2.841592653589793,-3.383864976666913
-2.7415926535897928,-2.5679329621526983
-2.6415926535897927,-2.085829820926939
-2.5415926535897926,-1.7710322633731672
-2.4415926535897925,-1.5522703528858732
-2.3415926535897924,-1.3940078296741727
-2.2415926535897923,-1.2766059916467034
-2.1415926535897922,-1.1883950086850035
-2.041592653589792,-1.12207327621611
-1.941592653589792,-1.0729163594705446
-1.841592653589792,-1.0378200379434934
-1.7415926535897919,-1.0147651030915381
-1.6415926535897918,-1.0025114044299064
-1.5415926535897917,-1.0004266229866956
-1.4415926535897916,-1.0084052676685524
-1.3415926535897915,-1.0268546903539306
-1.2415926535897914,-1.0567472367574113
-1.1415926535897913,-1.0997500413407537
-1.0415926535897913,-1.1584674512511524
-0.9415926535897913,-1.2368638615868734
-0.8415926535897913,-1.3410124787302613
-0.7415926535897913,-1.4804655937058524
-0.6415926535897913,-1.6709216867667809
-0.5415926535897914,-1.9398590887188984
-0.4415926535897914,-2.339838748522638
-0.3415926535897914,-2.985180222210799
-0.2415926535897914,-4.179739870030019
-0.1415926535897914,-7.086167384372619
-0.04159265358979139,-24.04964090226688
0.058407346410208616,17.130872356743122
0.15840734641020862,6.3393172300789145
0.2584073464102086,3.913264568349026
0.35840734641020866,2.8507634397234027
0.45840734641020864,2.2597826172956927
0.5584073464102086,1.8873760209426336
0.6584073464102086,1.6343664344145221
0.7584073464102086,1.4539825563004634
0.8584073464102085,1.3213487006927362
0.9584073464102085,1.2220798643936184
1.0584073464102086,1.147347113545276
1.1584073464102087,1.0915053278733098
1.2584073464102088,1.0508594198799406
1.3584073464102089,1.0229863926052334
1.458407346410209,1.0063490742555792
1.558407346410209,1.000076799098702
1.6584073464102091,1.0038502726766605
1.7584073464102092,1.0178607939901911
1.8584073464102093,1.0428352038269963
1.9584073464102094,1.0801297490910091
2.0584073464102093,1.1319199582196886
2.1584073464102094,1.2015367373569028
2.2584073464102095,1.2940550699966824
2.3584073464102095,1.417353441366979
2.4584073464102096,1.5841166935764999
2.5584073464102097,1.815918461305006
2.65840734641021,2.1523792663298464
2.75840734641021,2.674679438428872
2.85840734641021,3.5789015436326843
